,GPStime,snr,centralFreq,confidence,label
7523,1266879275.344,22.275,3945.854,1.0,Scattered_Light
7524,1266879367.156,11.195,3983.241,0.979,Low_Frequency_Lines
7525,1266879604.844,19.641,3983.241,1.0,Scattered_Light
7526,1266879708.328,15.016,3983.241,1.0,Scattered_Light
7527,1266880103.391,9.972,1658.818,0.995,Scattered_Light
7528,1266880191.469,15.103,3947.731,1.0,Scattered_Light
7529,1266880240.358,10.348,171.608,1.0,Blip
7530,1266880277.188,10.683,3983.241,0.975,Low_Frequency_Lines
7531,1266880440.063,9.494,2741.265,0.997,Low_Frequency_Lines
7532,1266880541.82,7.985,20.195,0.999,Low_Frequency_Burst
7533,1266880769.531,10.402,3985.119,0.976,Scattered_Light
7534,1266880844.508,8.0,1963.616,0.98,Whistle
7535,1266881092.469,9.301,181.277,0.995,Scattered_Light
7536,1266881199.547,7.584,2651.052,0.999,Low_Frequency_Burst
7537,1266882472.922,12.923,3985.119,0.926,Scattered_Light
7538,1266882532.469,9.634,3429.515,1.0,Scattered_Light
7539,1266883422.344,16.738,3983.241,0.993,Low_Frequency_Burst
7540,1266883802.781,19.394,516.187,1.0,Scattered_Light
7541,1266883927.406,14.578,32.829,1.0,Scattered_Light
7542,1266884548.047,19.251,3350.311,1.0,Scattered_Light
7543,1266884612.445,8.413,497.919,0.998,Violin_Mode
7544,1266884636.719,22.198,3813.464,1.0,Scattered_Light
7545,1266884811.656,11.356,3746.261,1.0,Scattered_Light
7546,1266885084.094,15.338,34.359,1.0,Scattered_Light
7547,1266885528.719,17.11,3908.818,1.0,Scattered_Light
7548,1266886001.563,17.905,3945.854,0.954,Scattered_Light
7549,1266889510.516,14.512,3983.241,0.984,Scattered_Light
7550,1266890393.969,11.281,3881.874,0.977,Scattered_Light
7551,1266891164.156,12.795,32.829,0.999,Scattered_Light
7552,1266891462.656,23.298,3835.788,1.0,Scattered_Light
7553,1266892375.156,21.626,3985.119,1.0,Scattered_Light
7554,1266893207.871,7.504,2408.812,0.932,Blip
7555,1266893557.719,17.669,3983.241,0.93,Low_Frequency_Burst
7556,1266893634.906,10.595,3983.241,0.984,Low_Frequency_Burst
7557,1266894306.906,16.334,3987.436,1.0,Scattered_Light
7558,1266895065.676,7.622,3356.875,0.974,Whistle
7559,1266895617.457,7.538,270.369,0.974,Air_Compressor
7560,1266895619.43,7.797,442.711,0.968,Violin_Mode
7561,1266895712.906,11.22,28.467,0.965,Scattered_Light
7562,1266896112.219,21.627,3881.874,0.993,Low_Frequency_Burst
7563,1266896652.281,8.045,3680.246,0.982,Low_Frequency_Lines
7564,1266897389.672,7.519,1644.648,0.999,Low_Frequency_Burst
7565,1266898103.594,8.069,3815.341,0.969,Scattered_Light
7566,1266898432.671,22.237,2500.151,0.993,Blip
7567,1266899870.781,26.206,42.988,1.0,Scattered_Light
7568,1266900297.469,8.686,3703.979,0.942,Low_Frequency_Lines
7569,1266901246.844,23.323,3945.854,1.0,Scattered_Light
7570,1266901803.936,8.092,115.437,1.0,Blip
7571,1266902465.656,9.766,3703.979,0.912,Low_Frequency_Burst
7572,1266903220.719,22.575,37.185,1.0,Scattered_Light
7573,1266904301.109,8.127,3835.788,1.0,Low_Frequency_Burst
7574,1266905046.688,10.056,3983.241,1.0,Low_Frequency_Lines
7575,1266905681.219,8.34,3983.241,0.984,Low_Frequency_Lines
7576,1266907130.516,7.547,3705.856,0.946,Low_Frequency_Burst
7577,1266907191.188,9.315,3050.687,0.915,Power_Line
7578,1266908769.594,10.342,1036.466,0.999,Scattered_Light
7579,1266908996.464,11.211,3986.206,1.0,Blip
7580,1266910061.672,14.842,3983.241,0.997,Low_Frequency_Burst
7581,1266931945.572,537.082,3908.818,1.0,Extremely_Loud
7582,1266934538.002,491.287,3881.874,1.0,Extremely_Loud
7583,1266935132.031,7.526,3850.976,0.999,Power_Line
7584,1266944143.43,15.493,1038.739,1.0,Power_Line
7585,1266945315.063,7.591,61.788,0.979,Power_Line
7586,1266946114.793,27.04,73.85,0.99,Tomte
7587,1266949582.836,16.072,3987.081,1.0,Whistle
7588,1266951899.713,908.599,2757.861,1.0,Extremely_Loud
7589,1266954235.289,8.792,392.345,0.999,Whistle
7590,1266954953.449,7.697,50.045,0.992,Air_Compressor
7591,1266957464.184,8.3,165.977,0.995,Blip
7592,1266957824.188,9.134,51.198,0.958,Extremely_Loud
7593,1266961278.41,8.189,3700.86,0.95,Air_Compressor
7594,1266963222.797,10.386,3995.844,0.993,Air_Compressor
7595,1266967084.576,12.946,115.437,1.0,Blip
7596,1266973757.398,9.693,227.261,0.911,Low_Frequency_Lines
7597,1266975735.91,8.114,53.578,0.981,Air_Compressor
7598,1266983906.654,103.84,3030.386,0.959,Extremely_Loud
7599,1266984142.918,2879.565,2819.014,1.0,Extremely_Loud
7600,1266984694.813,1714.073,3983.241,1.0,Extremely_Loud
7601,1266988093.929,9.153,146.888,1.0,Blip
7602,1266994888.688,11.667,4003.579,0.981,Power_Line
7603,1267001558.492,7.789,441.012,0.916,Whistle
7604,1267009902.633,8.755,513.944,0.995,Violin_Mode
7605,1267012769.076,12.26,3990.298,1.0,Blip
7606,1267013630.758,9.252,3983.241,1.0,Low_Frequency_Burst
7607,1267016724.031,20.48,74.123,0.955,Extremely_Loud
7608,1267024751.611,15.193,248.315,1.0,Blip
7609,1267025207.84,8.499,523.947,0.981,Violin_Mode
7610,1267031607.73,804.071,3983.241,0.996,Extremely_Loud
7611,1267036165.719,7.507,1462.128,0.999,Low_Frequency_Lines
7612,1267037999.781,8.231,20.195,0.995,Low_Frequency_Lines
7613,1267039167.563,9.288,20.195,1.0,Low_Frequency_Lines
7614,1267039296.844,18.999,3983.241,0.993,Scattered_Light
7615,1267043649.313,8.945,194.297,0.981,Air_Compressor
7616,1267043721.551,14.197,73.85,0.996,Tomte
7617,1267045515.875,17.399,1311.471,0.927,Low_Frequency_Lines
7618,1267046947.195,7.521,509.601,0.986,Violin_Mode
7619,1267048383.313,9.119,719.952,0.995,Low_Frequency_Lines
7620,1267049484.516,16.47,1267.535,0.961,Scattered_Light
7621,1267049923.656,20.865,30.952,0.998,Scattered_Light
7622,1267051070.922,11.371,4063.053,0.99,Whistle
7623,1267051476.719,19.553,1027.87,1.0,Scattered_Light
7624,1267053342.438,8.708,1604.103,1.0,Low_Frequency_Lines
7625,1267055177.908,12.932,2688.057,1.0,Blip
7626,1267055236.438,11.599,447.013,0.999,Scattered_Light
7627,1267055402.438,11.494,3615.396,0.999,Low_Frequency_Lines
7628,1267057137.688,8.314,3945.854,0.999,Low_Frequency_Lines
7629,1267057385.469,9.547,20.838,0.984,Low_Frequency_Lines
7630,1267058105.188,10.157,23.057,1.0,Low_Frequency_Lines
7631,1267059322.549,13.636,3985.119,0.987,Blip
7632,1267059881.072,15.2,3985.119,0.955,Blip
7633,1267063847.156,14.764,1898.219,1.0,Scattered_Light
7634,1267066641.504,645.63,3983.241,1.0,Extremely_Loud
7635,1267068529.939,7.988,3718.931,1.0,Blip
7636,1267069476.449,9.186,1383.471,0.996,Whistle
7637,1267070572.531,17.561,3983.241,0.939,Low_Frequency_Burst
7638,1267070857.844,9.145,3983.241,0.981,Low_Frequency_Lines
7639,1267071280.313,7.514,3872.13,0.999,Low_Frequency_Lines
7640,1267073426.969,10.167,2398.222,0.997,Low_Frequency_Lines
7641,1267074196.109,8.12,3881.874,0.986,Low_Frequency_Burst
7642,1267074276.656,11.333,1044.43,0.993,Low_Frequency_Lines
7643,1267078143.418,8.249,3882.72,0.976,Air_Compressor
7644,1267079838.156,13.841,3983.241,0.919,Low_Frequency_Burst
7645,1267083634.859,8.108,47.964,1.0,Air_Compressor
7646,1267085684.617,7.85,3983.241,1.0,Low_Frequency_Burst
7647,1267086986.34,14.89,3881.874,0.989,Tomte
7648,1267087079.07,7.623,1864.218,0.987,Whistle
7649,1267088046.023,8.151,415.877,0.934,Whistle
7650,1267091223.969,16.021,26.59,0.926,Low_Frequency_Burst
7651,1267092342.727,8.09,453.963,0.989,Violin_Mode
7652,1267093050.063,8.839,20.195,0.944,Low_Frequency_Lines
7653,1267093629.555,9.772,436.671,0.999,Whistle
7654,1267093865.188,10.232,3983.241,0.999,Low_Frequency_Lines
7655,1267094272.281,8.351,3985.119,0.988,Scattered_Light
7656,1267094855.281,10.077,519.256,0.992,Low_Frequency_Lines
7657,1267094898.938,8.061,19.406,0.999,Low_Frequency_Lines
7658,1267096177.164,14.674,3201.357,1.0,Low_Frequency_Burst
7659,1267097501.9,36.217,261.656,1.0,Extremely_Loud
7660,1267097716.18,12.37,23.057,1.0,Low_Frequency_Burst
7661,1267098852.141,7.593,20.195,0.983,Low_Frequency_Burst
7662,1267099040.594,7.998,3680.246,0.985,Low_Frequency_Lines
7663,1267101670.438,14.647,3998.194,0.989,Power_Line
7664,1267105017.906,9.003,262.17,0.995,Low_Frequency_Burst
7665,1267105834.977,7.92,348.591,0.976,Blip
7666,1267105847.535,300.54,3983.241,0.999,Extremely_Loud
7667,1267107038.063,10.597,20.195,0.996,Low_Frequency_Lines
7668,1267107123.938,9.371,3983.241,1.0,Low_Frequency_Lines
7669,1267108386.672,7.57,23.057,0.999,Low_Frequency_Burst
7670,1267109764.32,7.595,4027.656,0.986,Whistle
7671,1267110079.156,19.349,3983.241,1.0,Scattered_Light
7672,1267111661.469,9.989,1275.038,0.997,Low_Frequency_Burst
7673,1267112439.178,118.7,196.925,0.999,Extremely_Loud
7674,1267112542.32,8.014,505.981,0.986,Violin_Mode
7675,1267115879.195,9.687,4081.336,0.973,Whistle
7676,1267116223.781,14.222,3983.241,0.92,Low_Frequency_Lines
7677,1267116423.386,12.99,165.213,1.0,Blip
7678,1267116807.563,7.679,18.295,0.989,Low_Frequency_Lines
7679,1267119666.289,8.855,3985.357,0.937,Whistle
7680,1267121271.633,8.969,606.72,0.974,Whistle
7681,1267121616.922,9.25,52.326,0.915,Air_Compressor
7682,1267123323.133,18.408,1415.018,1.0,Low_Frequency_Burst
7683,1267123353.086,17.038,30.952,1.0,Low_Frequency_Burst
7684,1267124195.813,10.737,185.618,0.998,Low_Frequency_Lines
7685,1267124621.063,8.026,19.678,0.908,Low_Frequency_Lines
7686,1267125613.063,9.113,1928.011,1.0,Low_Frequency_Lines
7687,1267125870.305,8.138,463.681,0.906,Violin_Mode
7688,1267125892.063,88.251,3881.874,0.998,Extremely_Loud
7689,1267125909.688,7.576,18.295,0.995,Low_Frequency_Lines
7690,1267138954.545,1539.258,3983.241,0.996,Extremely_Loud
7691,1267139074.801,13.613,75.727,0.996,Tomte
7692,1267139085.594,16.189,3983.241,1.0,Scattered_Light
7693,1267139174.102,7.72,2981.332,0.999,Whistle
7694,1267170259.092,23.578,110.258,0.999,Tomte
7695,1267170279.047,13.515,3983.241,0.976,Low_Frequency_Burst
7696,1267172700.375,11.971,3813.464,0.989,Low_Frequency_Lines
7697,1267173240.688,34.335,3985.119,0.913,Power_Line
7698,1267173660.906,8.062,3908.818,0.998,Low_Frequency_Burst
7699,1267173870.094,7.954,129.357,0.963,Low_Frequency_Lines
7700,1267176131.656,7.717,3482.776,1.0,Power_Line
7701,1267176569.969,10.246,3881.874,0.999,Scattered_Light
7702,1267176750.813,16.289,3813.464,0.937,Low_Frequency_Lines
7703,1267177137.328,9.842,2438.795,0.98,Whistle
7704,1267180506.031,10.814,23.057,0.998,Low_Frequency_Lines
7705,1267180539.938,15.613,3983.241,1.0,Power_Line
7706,1267180544.063,8.414,286.04,0.998,Power_Line
7707,1267181148.766,9.015,20.195,0.959,Low_Frequency_Burst
7708,1267181466.871,13.26,3799.787,0.997,Tomte
7709,1267181987.469,9.265,3026.664,0.961,Low_Frequency_Lines
7710,1267182315.688,14.087,23.057,0.927,Low_Frequency_Lines
7711,1267182645.859,11.457,3983.241,0.998,Low_Frequency_Burst
7712,1267182752.688,11.988,3983.241,0.947,Low_Frequency_Lines
7713,1267183485.727,7.737,372.381,0.989,Whistle
7714,1267183887.031,21.992,3881.874,1.0,Scattered_Light
7715,1267183905.719,8.238,3983.241,0.999,Low_Frequency_Lines
7716,1267184161.438,15.32,3983.241,0.997,Scattered_Light
7717,1267184555.008,8.271,416.367,0.992,Whistle
7718,1267184652.563,11.853,3983.241,0.998,Low_Frequency_Lines
7719,1267184742.563,151.995,3983.241,0.997,Extremely_Loud
7720,1267185036.344,11.186,3815.341,0.975,Scattered_Light
7721,1267185459.672,14.835,3983.241,0.928,Scattered_Light
7722,1267185521.563,11.898,3983.241,0.977,Low_Frequency_Lines
7723,1267185601.906,16.218,3985.119,1.0,Scattered_Light
7724,1267186319.398,10.658,326.784,0.999,Whistle
7725,1267187189.563,11.699,3881.874,0.995,Low_Frequency_Lines
7726,1267188302.547,7.984,453.735,0.999,Low_Frequency_Burst
7727,1267188412.457,7.615,1528.829,0.956,Violin_Mode
7728,1267188640.781,26.954,3983.241,0.972,Low_Frequency_Burst
7729,1267188997.188,7.613,18.134,1.0,Low_Frequency_Lines
7730,1267189318.406,10.771,3983.241,0.997,Low_Frequency_Lines
7731,1267189994.531,13.16,3983.241,0.971,Scattered_Light
7732,1267190076.938,12.003,3983.241,0.991,Low_Frequency_Lines
7733,1267190192.531,7.53,1936.424,1.0,Scattered_Light
7734,1267190303.813,9.056,3983.241,0.993,Scattered_Light
7735,1267190324.766,10.298,3985.119,0.926,Scattered_Light
7736,1267190899.656,12.109,3985.119,1.0,Scattered_Light
7737,1267191070.281,8.833,24.584,0.966,Scattered_Light
7738,1267191211.719,33.216,3703.979,1.0,Scattered_Light
7739,1267192749.719,14.727,1928.011,1.0,Scattered_Light
7740,1267193149.313,9.108,18.295,0.998,Low_Frequency_Lines
7741,1267193646.031,25.004,36.338,0.995,Extremely_Loud
7742,1267226967.164,9.074,20.195,0.927,Low_Frequency_Burst
7743,1267227140.031,8.204,1416.895,0.988,Low_Frequency_Burst
7744,1267227374.906,25.663,3908.818,1.0,Scattered_Light
7745,1267227938.781,27.634,3983.241,0.973,Extremely_Loud
7746,1267228084.719,15.566,3730.675,1.0,Scattered_Light
7747,1267230865.031,18.386,3369.126,1.0,Scattered_Light
7748,1267230935.688,9.246,3088.05,1.0,Low_Frequency_Lines
7749,1267231037.844,20.793,3983.241,0.998,Low_Frequency_Burst
7750,1267231462.719,20.214,2636.306,1.0,Scattered_Light
7751,1267232585.891,7.911,2625.649,0.95,Low_Frequency_Burst
7752,1267232724.109,12.855,44.865,1.0,Scattered_Light
7753,1267232787.344,10.566,3947.731,0.985,Scattered_Light
7754,1267232921.891,9.289,2838.809,0.996,Scattered_Light
7755,1267233012.344,10.698,2935.024,1.0,Scattered_Light
7756,1267233808.469,15.153,3881.874,0.979,Low_Frequency_Burst
7757,1267234055.859,8.757,3881.874,0.973,Low_Frequency_Burst
7758,1267234539.023,13.413,3986.648,0.979,Whistle
7759,1267234649.719,7.815,258.023,0.988,Scattered_Light
7760,1267235313.219,16.266,3984.316,1.0,Scattered_Light
7761,1267235374.438,27.948,3983.241,1.0,Low_Frequency_Burst
7762,1267235610.156,20.291,1646.525,1.0,Scattered_Light
7763,1267235739.656,16.449,3883.751,0.998,Scattered_Light
7764,1267235852.914,12.379,3983.241,0.999,Low_Frequency_Burst
7765,1267235892.844,16.275,32.885,1.0,Low_Frequency_Burst
7766,1267236649.438,30.917,3983.241,1.0,Scattered_Light
7767,1267236862.289,9.187,26.59,0.999,Scattered_Light
7768,1267237148.031,8.834,3030.386,0.924,Extremely_Loud
7769,1267237225.469,32.904,3983.241,1.0,Low_Frequency_Burst
7770,1267237347.781,8.154,1232.298,0.998,Scattered_Light
7771,1267237581.594,24.214,3983.241,0.945,Low_Frequency_Burst
7772,1267237696.391,16.794,3703.979,0.993,Scattered_Light
7773,1267237750.297,17.933,2441.856,0.906,Air_Compressor
7774,1267237805.938,11.893,34.825,0.991,Extremely_Loud
7775,1267237812.398,13.764,20.195,0.911,Low_Frequency_Burst
7776,1267238037.594,20.682,3985.119,1.0,Scattered_Light
7777,1267238266.344,11.631,3985.119,0.904,Extremely_Loud
7778,1267238436.438,68.591,2741.265,0.926,Low_Frequency_Lines
7779,1267238488.234,15.342,3985.119,0.966,Air_Compressor
7780,1267238980.938,11.886,361.802,0.998,Low_Frequency_Burst
7781,1267239261.262,7.554,3873.816,0.981,Whistle
7782,1267239422.938,24.82,3983.241,0.998,Low_Frequency_Burst
7783,1267239859.43,7.783,2195.579,1.0,Low_Frequency_Burst
7784,1267240124.094,8.337,3983.241,1.0,Low_Frequency_Burst
7785,1267240316.609,13.011,3983.241,1.0,Scattered_Light
7786,1267240419.664,9.178,3983.241,0.993,Low_Frequency_Burst
7787,1267240879.063,8.304,32.414,0.922,Low_Frequency_Burst
7788,1267241244.219,21.656,3872.13,0.973,Low_Frequency_Burst
7789,1267241462.156,19.761,3983.241,0.965,Low_Frequency_Burst
7790,1267241468.188,119.505,3983.241,0.998,Extremely_Loud
7791,1267241604.531,7.546,261.656,0.999,Low_Frequency_Burst
7792,1267241741.188,16.488,3703.979,1.0,Low_Frequency_Burst
7793,1267241939.406,86.57,3983.241,0.949,Extremely_Loud
7794,1267248097.219,10.629,21.842,0.993,Scattered_Light
7795,1267248346.563,13.201,23.057,1.0,Scattered_Light
7796,1267248662.563,8.098,61.335,0.982,Low_Frequency_Burst
7797,1267249292.97,8.665,749.113,0.9,Whistle
7798,1267249541.175,10.102,175.97,1.0,Blip
7799,1267249643.275,7.696,436.674,0.989,Whistle
7800,1267249972.016,9.599,53.578,0.994,Air_Compressor
7801,1267250130.344,25.282,3201.357,1.0,Scattered_Light
7802,1267250232.938,23.451,3945.854,0.999,Low_Frequency_Burst
7803,1267250282.516,12.59,3881.874,0.989,Low_Frequency_Burst
7804,1267250334.438,136.007,3523.706,0.982,Extremely_Loud
7805,1267250409.813,186.616,3983.241,0.993,Extremely_Loud
7806,1267268625.434,7.888,38.215,0.978,Scattered_Light
7807,1267268871.277,13.568,42.988,0.965,Extremely_Loud
7808,1267268872.93,10.414,106.794,0.959,Extremely_Loud
7809,1267268903.324,11.289,3983.241,0.915,Violin_Mode
7810,1267269067.453,9.095,132.374,0.997,Low_Frequency_Burst
7811,1267269182.352,62.641,3983.241,0.94,Extremely_Loud
7812,1267269687.652,8.848,38.215,0.925,Violin_Mode
7813,1267269899.18,16.557,3051.298,0.996,Whistle
7814,1267269945.605,16.401,3990.269,0.993,Violin_Mode
7815,1267270093.336,16.922,3983.241,0.994,Low_Frequency_Burst
7816,1267270124.371,11.399,36.338,1.0,Low_Frequency_Burst
7817,1267270400.516,20.269,3983.241,0.915,Extremely_Loud
7818,1267270413.059,13.154,3983.241,0.994,Violin_Mode
7819,1267270532.305,21.588,3983.241,0.953,Extremely_Loud
7820,1267270616.223,11.51,3929.399,1.0,Whistle
7821,1267270638.785,19.91,3908.818,0.995,Extremely_Loud
7822,1267271033.859,17.708,353.844,1.0,Whistle
7823,1267271185.469,8.476,219.404,0.986,Low_Frequency_Lines
7824,1267271619.469,18.394,3983.241,0.973,Extremely_Loud
7825,1267271621.383,8.425,3886.069,0.915,Violin_Mode
7826,1267271755.008,8.632,3176.615,0.997,Low_Frequency_Burst
7827,1267271887.418,11.352,3881.874,0.915,Extremely_Loud
7828,1267272158.055,14.798,3983.241,0.945,Extremely_Loud
7829,1267272331.844,10.348,3983.241,0.985,Scattered_Light
7830,1267272799.512,17.913,3945.854,0.93,Extremely_Loud
7831,1267273034.523,9.321,30.952,0.916,Low_Frequency_Burst
7832,1267273051.699,11.365,3983.241,0.905,Violin_Mode
7833,1267273519.199,7.84,36.338,0.98,Low_Frequency_Burst
7834,1267274697.496,8.651,3489.112,0.944,Violin_Mode
7835,1267274872.039,24.109,367.769,0.985,Whistle
7836,1267275243.711,10.194,227.261,0.958,Low_Frequency_Burst
7837,1267275396.959,107.849,3983.241,0.947,Extremely_Loud
7838,1267275485.18,10.209,4026.892,1.0,Whistle
7839,1267275823.012,17.756,3983.241,0.987,Extremely_Loud
7840,1267276078.191,9.238,36.338,0.995,Violin_Mode
7841,1267276552.879,21.664,2381.692,1.0,Whistle
7842,1267276601.688,21.698,3206.699,1.0,Low_Frequency_Burst
7843,1267276682.277,8.779,2378.556,0.967,Violin_Mode
7844,1267276712.875,13.936,3983.241,0.995,Extremely_Loud
7845,1267276944.707,15.594,2930.829,0.971,Extremely_Loud
7846,1267283817.099,154.49,3329.919,1.0,Extremely_Loud
7847,1267284344.813,8.302,1267.535,1.0,Low_Frequency_Lines
7848,1267284480.383,15.63,23.057,1.0,Low_Frequency_Burst
7849,1267284511.314,7.907,368.678,0.992,Whistle
7850,1267284634.531,135.601,3983.241,0.998,Extremely_Loud
7851,1267284879.977,19.055,3983.241,1.0,Low_Frequency_Burst
7852,1267284995.031,11.223,3557.086,0.929,Low_Frequency_Lines
7853,1267285191.969,8.524,261.488,1.0,Power_Line
7854,1267285455.406,14.725,3983.241,0.995,Power_Line
7855,1267285460.813,62.82,3703.979,0.979,Extremely_Loud
7856,1267285471.938,123.198,3983.241,1.0,Extremely_Loud
7857,1267285499.539,17.644,383.124,1.0,Whistle
7858,1267285643.688,87.272,3983.241,0.907,Extremely_Loud
7859,1267285840.813,128.811,3983.241,0.992,Extremely_Loud
7860,1267285942.938,111.48,3983.241,1.0,Extremely_Loud
7861,1267285943.219,142.572,3983.241,0.999,Extremely_Loud
7862,1267286271.188,102.364,3983.241,0.999,Extremely_Loud
7863,1267286312.938,16.72,3409.167,0.913,Extremely_Loud
7864,1267286315.938,29.766,1553.777,0.959,Extremely_Loud
7865,1267286431.938,97.232,3983.241,0.996,Extremely_Loud
7866,1267286448.688,64.915,3133.541,1.0,Extremely_Loud
7867,1267286454.094,9.743,60.206,1.0,Power_Line
7868,1267286486.563,25.19,3764.125,0.96,Extremely_Loud
7869,1267286497.625,59.673,3703.979,0.976,Extremely_Loud
7870,1267286684.975,9.622,4128.26,0.994,Whistle
7871,1267286784.266,8.746,38.215,1.0,Scattered_Light
7872,1267286858.906,20.832,359.862,0.981,Scattered_Light
7873,1267286982.086,11.571,36.338,0.987,Violin_Mode
7874,1267287420.117,7.937,497.919,0.996,Violin_Mode
7875,1267289429.844,8.004,3902.104,1.0,Power_Line
7876,1267289575.781,27.272,3945.854,0.999,Scattered_Light
7877,1267289914.969,26.724,3703.979,1.0,Scattered_Light
7878,1267290417.531,8.746,3983.241,1.0,Scattered_Light
7879,1267290431.68,7.555,31.188,1.0,Low_Frequency_Burst
7880,1267291219.313,9.764,447.013,0.977,Low_Frequency_Lines
7881,1267291748.781,17.186,3983.241,0.998,Scattered_Light
7882,1267292090.672,8.025,3192.406,0.999,Low_Frequency_Burst
7883,1267292256.094,14.932,3409.167,0.977,Low_Frequency_Burst
7884,1267292454.188,18.567,3799.787,0.911,Extremely_Loud
7885,1267292484.906,10.008,3201.357,0.996,Scattered_Light
7886,1267292677.656,8.308,23.057,0.983,Low_Frequency_Burst
7887,1267292706.688,10.034,2823.051,0.999,Low_Frequency_Lines
7888,1267292725.453,8.857,26.59,0.999,Low_Frequency_Burst
7889,1267293226.027,7.987,26.59,0.971,Low_Frequency_Burst
7890,1267293586.594,10.733,3617.273,1.0,Scattered_Light
7891,1267294466.039,7.765,413.779,0.992,Violin_Mode
7892,1267294557.563,13.216,2378.556,0.997,Low_Frequency_Lines
7893,1267294591.219,8.889,20.838,0.955,Scattered_Light
7894,1267295027.906,14.086,183.936,1.0,Scattered_Light
7895,1267295867.57,10.059,353.737,0.999,Whistle
7896,1267296006.031,22.83,3457.886,1.0,Scattered_Light
7897,1267296818.094,9.397,26.59,0.974,Low_Frequency_Burst
7898,1267297210.781,8.091,31.143,0.948,Scattered_Light
7899,1267297293.531,10.175,2706.379,0.911,Low_Frequency_Lines
7900,1267297366.297,13.317,2243.2,1.0,Scattered_Light
7901,1267297476.344,38.834,36.338,1.0,Scattered_Light
7902,1267297944.469,7.988,2743.142,0.999,Scattered_Light
7903,1267299411.969,33.594,220.397,1.0,Scattered_Light
7904,1267299557.594,16.621,36.338,1.0,Scattered_Light
7905,1267299918.219,9.207,23.057,0.999,Low_Frequency_Lines
7906,1267300126.088,8.592,61.502,0.936,Blip
7907,1267300201.031,10.836,23.057,0.921,Low_Frequency_Burst
7908,1267300276.594,8.829,26.59,0.994,Low_Frequency_Burst
7909,1267300939.594,10.339,24.934,0.999,Scattered_Light
7910,1267302188.969,15.593,3680.246,0.918,Low_Frequency_Burst
7911,1267302214.813,11.587,23.057,0.994,Low_Frequency_Lines
7912,1267303608.906,14.285,426.093,0.999,Scattered_Light
7913,1267304085.828,9.672,23.057,1.0,Low_Frequency_Burst
7914,1267304177.781,14.745,1248.333,0.987,Scattered_Light
7915,1267304317.623,4412.203,3409.167,1.0,Extremely_Loud
7916,1267304579.563,10.548,26.59,0.943,Low_Frequency_Burst
7917,1267307050.969,21.069,836.138,1.0,Scattered_Light
7918,1267308186.906,30.544,3872.13,0.999,Scattered_Light
7919,1267308808.688,7.816,19.406,0.998,Low_Frequency_Lines
7920,1267310313.594,8.808,23.057,0.964,Low_Frequency_Burst
7921,1267310404.969,14.464,26.59,0.995,Scattered_Light
7922,1267310618.781,8.303,23.057,0.963,Low_Frequency_Burst
7923,1267310779.733,8.894,3956.444,1.0,Blip
7924,1267311114.031,8.729,1928.011,0.973,Low_Frequency_Burst
7925,1267311941.031,9.265,3983.241,0.987,Low_Frequency_Lines
7926,1267312110.719,21.542,2360.253,0.997,Scattered_Light
7927,1267312317.719,9.76,3501.23,0.998,Air_Compressor
7928,1267313317.156,20.75,3176.615,0.9,Scattered_Light
7929,1267315226.844,10.098,2378.556,0.968,Low_Frequency_Burst
7930,1267319636.438,9.426,26.59,0.979,Low_Frequency_Lines
7931,1267320148.719,11.072,914.134,0.996,Low_Frequency_Lines
7932,1267323062.938,9.144,3006.243,0.997,Low_Frequency_Lines
7933,1267323441.469,7.971,20.195,0.999,Low_Frequency_Lines
7934,1267324860.049,31.635,4041.092,0.996,Blip
7935,1267324866.344,45.368,3993.831,0.997,Blip
7936,1267325974.289,8.025,20.195,1.0,Low_Frequency_Burst
7937,1267326765.469,10.553,23.057,0.999,Scattered_Light
7938,1267330101.953,8.575,3006.243,0.962,Low_Frequency_Burst
7939,1267335789.492,7.738,20.195,0.988,Low_Frequency_Burst
7940,1267338378.447,8.094,3091.52,0.956,Blip
7941,1267342755.318,18.807,243.135,0.905,Blip
7942,1267344116.124,12.224,3990.298,0.999,Blip
7943,1267353739.543,7.781,53.292,0.974,Air_Compressor
7944,1267357206.711,7.899,26.59,1.0,Low_Frequency_Burst
7945,1267358944.738,7.936,26.59,0.993,Low_Frequency_Burst
7946,1267360377.695,7.604,498.946,0.974,Violin_Mode
7947,1267361090.115,37.227,365.451,0.941,Blip
7948,1267362523.416,11.987,75.727,0.977,Tomte
7949,1267386542.984,410.107,3764.125,1.0,Extremely_Loud
7950,1267386929.436,12.537,118.971,1.0,Blip
7951,1267388044.076,8.674,99.892,1.0,Blip
7952,1267397312.813,90.798,2769.374,1.0,Scattered_Light
7953,1267397998.539,11.366,386.276,1.0,Whistle
7954,1267398280.375,579.464,3799.787,1.0,Extremely_Loud
7955,1267405313.582,1064.635,2823.051,1.0,Extremely_Loud
7956,1267413988.938,9.205,840.124,0.983,Air_Compressor
7957,1267414604.563,8.384,3026.664,1.0,Low_Frequency_Lines
7958,1267415484.926,7.693,53.578,0.99,Air_Compressor
7959,1267418145.84,21.019,61.335,0.982,Tomte
7960,1267419029.039,14.504,411.93,1.0,Whistle
7961,1267420245.563,9.837,3717.917,0.998,Air_Compressor
7962,1267421265.938,9.486,48.442,0.97,Air_Compressor
7963,1267421737.223,624.906,2930.829,1.0,Extremely_Loud
7964,1267424097.563,10.185,2350.54,0.999,Air_Compressor
