GPStime,snr,label,Q-value
1265436492.777,27.987,Tomte,5.657
1265436501.926,14.459,Tomte,5.657
1265441017.969,55.782,Low_Frequency_Burst,11.314
1265442071.219,18.755,Low_Frequency_Burst,11.314
1265443520.719,12.469,Low_Frequency_Burst,11.314
1265444370.969,11.487,Low_Frequency_Burst,11.314
1265447123.943,10.244,Blip,5.657
1265447601.201,21.95,Blip,5.657
1265449594.795,12.413,Tomte,5.657
1265453342.004,9.168,Tomte,5.657
1265454322.063,9.855,Scattered_Light,45.255
1265455016.965,207.599,Koi_Fish,5.657
1265455842.906,8.949,Scattered_Light,45.255
1265459122.246,73.988,Koi_Fish,5.657
1265461179.43,9.757,Fast_Scattering,11.314
1265461184.781,10.535,Low_Frequency_Burst,11.314
1265462308.914,13.59,Fast_Scattering,11.314
1265463607.609,7.919,Low_Frequency_Burst,5.657
1265464594.883,7.924,Fast_Scattering,11.314
1265465310.362,9.456,Blip,5.657
1265465959.531,59.746,Low_Frequency_Burst,22.627
1265466666.25,8.477,Low_Frequency_Lines,45.255
1265467129.773,14.011,Fast_Scattering,11.314
1265468161.406,11.398,Low_Frequency_Burst,11.314
1265489247.125,9.728,Low_Frequency_Lines,45.255
1265489309.9,10.023,Blip_Low_Frequency,5.657
1265489315.25,7.535,Low_Frequency_Burst,5.657
1265490120.855,129.113,Koi_Fish,5.657
1265490350.417,547.16,Koi_Fish,5.657
1265490820.239,8.664,Blip,5.657
1265490964.895,12.423,Tomte,5.657
1265492801.961,22.546,Fast_Scattering,11.314
1265492809.055,11.912,Fast_Scattering,11.314
1265493324.258,10.609,Fast_Scattering,11.314
1265493531.719,10.526,Low_Frequency_Burst,11.314
1265493595.75,26.213,Low_Frequency_Lines,45.255
1265493664.422,9.815,Fast_Scattering,11.314
1265494502.75,7.894,Low_Frequency_Lines,45.255
1265494564.93,11.313,Fast_Scattering,11.314
1265494659.492,11.469,Fast_Scattering,11.314
1265495111.156,13.106,Low_Frequency_Burst,11.314
1265496682.031,9.586,Low_Frequency_Burst,11.314
1265496960.599,27.319,Blip,5.657
1265496961.744,9.363,Blip,5.657
1265497560.031,16.781,Low_Frequency_Burst,11.314
1265499607.75,8.728,Low_Frequency_Lines,45.255
1265501248.906,20.917,Low_Frequency_Burst,11.314
1265502571.875,172.472,Extremely_Loud,11.314
1265505955.906,10.125,Low_Frequency_Burst,11.314
1265508882.656,18.502,Low_Frequency_Burst,11.314
1265510059.844,31.268,Low_Frequency_Burst,11.314
1265510870.184,638.023,Extremely_Loud,5.657
1265511260.551,8.884,Blip_Low_Frequency,5.657
1265512576.722,12.064,Blip,5.657
1265512743.625,8.546,Low_Frequency_Lines,45.255
1265514757.182,9.354,Blip_Low_Frequency,5.657
1265515567.625,7.963,Low_Frequency_Lines,45.255
1265515854.894,57.058,Koi_Fish,5.657
1265516397.238,16.634,Tomte,5.657
1265517051.094,9.233,Low_Frequency_Burst,5.657
1265518062.246,17.786,Tomte,5.657
1265518375.575,52.539,Koi_Fish,5.657
1265518738.775,7308.861,Extremely_Loud,5.657
1265519565.145,8.473,Tomte,5.657
1265525679.095,1747.605,Extremely_Loud,5.657
1265526161.845,132.061,Koi_Fish,5.657
1265527624.375,7.985,Low_Frequency_Lines,45.255
1265528905.727,250.053,Extremely_Loud,22.627
1265532365.762,10.984,Tomte,5.657
1265534645.875,8.716,Low_Frequency_Lines,45.255
1265539777.605,16.492,Tomte,5.657
1265543609.311,8.631,Blip_Low_Frequency,5.657
1265543740.625,8.036,Low_Frequency_Lines,45.255
1265545053.425,11.729,Blip,5.657
1265545077.573,224.314,Koi_Fish,5.657
1265548730.125,7.545,Low_Frequency_Lines,45.255
1265548850.75,1149.349,Low_Frequency_Burst,11.314
1265555436.969,36.159,Low_Frequency_Burst,22.627
1265555625.57,8.821,Fast_Scattering,11.314
1265555660.469,9.011,Low_Frequency_Burst,11.314
1265555912.625,7.956,Low_Frequency_Lines,45.255
1265556322.094,9.998,Low_Frequency_Burst,11.314
1265557997.554,16.368,Blip,5.657
1265558306.875,9.288,Low_Frequency_Lines,45.255
1265560108.891,11.881,Fast_Scattering,11.314
1265562661.539,10.323,Fast_Scattering,11.314
1265567519.68,12.047,Fast_Scattering,11.314
1265568515.563,9.251,Scattered_Light,45.255
1265568967.086,11.437,Fast_Scattering,11.314
1265569494.137,7.993,Blip_Low_Frequency,5.657
1265570021.305,14.592,Fast_Scattering,11.314
1265570063.992,10.58,Fast_Scattering,11.314
1265570197.625,7.52,Low_Frequency_Lines,45.255
1265570659.875,7.945,Low_Frequency_Lines,45.255
1265570726.836,9.886,Fast_Scattering,11.314
1265572073.281,18.117,Low_Frequency_Burst,11.314
1265572673.313,9.485,Scattered_Light,45.255
1265575579.383,10.657,Fast_Scattering,11.314
1265577261.32,16.893,Fast_Scattering,11.314
1265577750.586,9.942,Fast_Scattering,11.314
1265579037.063,10.295,Scattered_Light,45.255
1265579403.148,7.817,Fast_Scattering,11.314
1265579408.047,8.4,Fast_Scattering,11.314
1265579758.078,10.926,Fast_Scattering,11.314
1265579813.336,12.278,Fast_Scattering,11.314
1265579929.117,12.993,Fast_Scattering,11.314
1265580070.587,452.619,Extremely_Loud,5.657
1265580127.602,12.26,Fast_Scattering,11.314
1265580369.703,12.298,Fast_Scattering,11.314
1265580387.609,11.022,Fast_Scattering,11.314
1265580395.148,9.591,Fast_Scattering,11.314
1265580493.914,15.133,Fast_Scattering,11.314
1265580751.055,8.492,Fast_Scattering,11.314
1265583219.18,13.907,Fast_Scattering,11.314
1265585812.871,12.926,Tomte,5.657
1265586675.918,119.465,Koi_Fish,5.657
1265587688.281,10.314,Low_Frequency_Burst,5.657
1265591167.125,8.25,Low_Frequency_Lines,45.255
1265594556.154,17.293,Blip,5.657
1265594811.888,11.193,Blip,5.657
1265597164.531,10.709,Low_Frequency_Burst,22.627
1265602096.947,7.8,Blip,5.657
1265602221.625,8.061,Low_Frequency_Lines,45.255
1265602653.375,8.544,Low_Frequency_Lines,45.255
1265617825.25,38.745,Low_Frequency_Lines,45.255
1265618034.438,8.8,Low_Frequency_Lines,45.255
1265618038.688,27.023,Low_Frequency_Lines,45.255
1265618877.359,9.325,Scattered_Light,45.255
1265621435.149,21.974,Blip,5.657
1265621523.656,7.818,Low_Frequency_Burst,5.657
1265622589.934,25.376,Tomte,5.657
1265626032.406,37.156,Low_Frequency_Burst,22.627
1265649143.266,40.179,Low_Frequency_Burst,11.314
1265649301.703,32.773,Low_Frequency_Burst,11.314
1265649319.906,8.791,Low_Frequency_Burst,11.314
1265649477.344,17.442,Low_Frequency_Burst,22.627
1265649857.188,7.669,Low_Frequency_Lines,45.255
1265649882.344,10.017,Low_Frequency_Burst,22.627
1265650481.32,9.502,Fast_Scattering,11.314
1265651425.594,9.465,Low_Frequency_Burst,11.314
1265654077.461,13.499,Fast_Scattering,11.314
1265654712.195,24.087,Fast_Scattering,11.314
1265655052.484,24.318,Low_Frequency_Burst,11.314
1265655207.445,8.776,Low_Frequency_Burst,11.314
1265655408.743,17.691,Blip,5.657
1265655576.242,8.61,Fast_Scattering,11.314
1265656501.078,12.493,Fast_Scattering,11.314
1265657029.395,9.747,Blip_Low_Frequency,5.657
1265657292.969,12.483,Low_Frequency_Burst,11.314
1265657973.156,10.934,Fast_Scattering,11.314
1265658357.141,8.831,Fast_Scattering,22.627
1265658965.352,8.186,Fast_Scattering,11.314
1265659146.309,8.159,Tomte,5.657
1265663608.156,32.703,Low_Frequency_Burst,22.627
1265664553.066,54.283,Koi_Fish,5.657
1265664946.619,45.716,Blip,5.657
1265664965.906,18.389,Low_Frequency_Burst,11.314
1265665743.656,9.134,Low_Frequency_Burst,22.627
1265666448.031,8.797,Low_Frequency_Burst,22.627
1265668034.016,40.348,Fast_Scattering,11.314
1265668218.781,10.217,Low_Frequency_Burst,11.314
1265670856.875,7.516,Low_Frequency_Lines,45.255
1265671948.121,30.603,Tomte,5.657
1265673299.844,9.531,Low_Frequency_Burst,11.314
1265673655.194,20.411,Blip,5.657
1265675740.189,15.437,Blip_Low_Frequency,5.657
1265675901.475,1745.664,Extremely_Loud,5.657
1265676723.572,6783.496,Extremely_Loud,5.657
1265678935.281,8.369,Low_Frequency_Burst,11.314
1265679448.656,17.278,Low_Frequency_Burst,11.314
1265680141.379,12.582,Tomte,5.657
1265680744.504,42.16,Tomte,5.657
1265688300.531,15.054,Low_Frequency_Burst,11.314
1265688333.406,10.28,Low_Frequency_Burst,22.627
1265688991.125,7.598,Low_Frequency_Lines,45.255
1265692746.7,180.471,Koi_Fish,5.657
1265695630.652,1587.552,Extremely_Loud,5.657
1265698617.406,22.568,Low_Frequency_Burst,11.314
1265699502.217,16.809,Tomte,5.657
1265700176.369,538.993,Koi_Fish,5.657
1265706814.513,406.507,Extremely_Loud,5.657
1265708572.288,10.923,Blip,5.657
1265717520.547,242.315,Koi_Fish,5.657
1265717981.094,14.31,Low_Frequency_Burst,11.314
1265719540.004,156.167,Koi_Fish,5.657
1265720517.875,8.304,Low_Frequency_Lines,45.255
1265720667.117,11.926,Fast_Scattering,11.314
1265721267.86,155.336,Koi_Fish,5.657
1265722186.414,13.57,Fast_Scattering,11.314
1265722263.281,18.23,Low_Frequency_Burst,11.314
1265723857.617,8.64,Fast_Scattering,11.314
1265723878.617,15.888,Fast_Scattering,11.314
1265724041.657,17.073,Blip,5.657
1265725012.945,9.79,Fast_Scattering,11.314
1265725027.07,8.078,Fast_Scattering,11.314
1265725467.273,10.922,Fast_Scattering,11.314
1265726536.793,9.75,Blip_Low_Frequency,5.657
1265726660.32,12.744,Fast_Scattering,11.314
1265727447.938,29.876,Low_Frequency_Lines,22.627
1265728117.352,12.77,Fast_Scattering,11.314
1265729165.168,4843.42,Extremely_Loud,11.314
1265729615.813,21.956,Low_Frequency_Lines,45.255
1265729620.594,7.516,Low_Frequency_Lines,45.255
1265729807.688,35.564,Low_Frequency_Lines,45.255
1265731060.273,20.154,Fast_Scattering,11.314
1265731216.891,8.595,Fast_Scattering,11.314
1265732102.688,52.047,Low_Frequency_Lines,45.255
1265732377.825,9.384,Blip,5.657
1265732836.969,8.961,Low_Frequency_Burst,5.657
1265733774.891,16.827,Fast_Scattering,22.627
1265734014.338,17.078,Blip,5.657
1265734551.575,176.681,Koi_Fish,5.657
1265735314.344,9.57,Low_Frequency_Burst,11.314
1265736628.438,16.4,Low_Frequency_Lines,45.255
1265737095.891,10.188,Fast_Scattering,11.314
1265737099.813,10.728,Low_Frequency_Lines,45.255
1265737165.93,8.704,Fast_Scattering,11.314
1265738160.313,70.142,Low_Frequency_Lines,45.255
1265738216.875,9.304,Low_Frequency_Lines,45.255
1265738764.063,13.767,Low_Frequency_Lines,45.255
1265739110.703,19.344,Fast_Scattering,11.314
1265739628.805,14.457,Fast_Scattering,11.314
1265740239.438,7.647,Low_Frequency_Lines,45.255
1265740369.82,13.621,Fast_Scattering,11.314
1265741018.273,10.252,Fast_Scattering,11.314
1265741039.492,12.782,Fast_Scattering,11.314
1265741060.93,12.43,Fast_Scattering,11.314
1265742460.875,44.663,Low_Frequency_Lines,45.255
1265742464.813,82.268,Low_Frequency_Burst,22.627
1265742800.074,8.107,Blip_Low_Frequency,5.657
1265743121.212,203.566,Koi_Fish,5.657
1265743143.484,12.828,Fast_Scattering,11.314
1265744105.078,19.757,Fast_Scattering,11.314
1265744224.719,8.014,Low_Frequency_Burst,11.314
1265744287.961,10.561,Fast_Scattering,11.314
1265744622.359,11.764,Fast_Scattering,11.314
1265745367.813,21.527,Low_Frequency_Lines,45.255
1265745380.125,8.102,Low_Frequency_Lines,45.255
1265745761.117,7.84,Fast_Scattering,11.314
1265745948.813,67.904,Low_Frequency_Lines,45.255
1265746063.989,431.751,Extremely_Loud,5.657
1265746282.313,20.9,Low_Frequency_Lines,45.255
1265747341.398,13.128,Fast_Scattering,11.314
1265747495.688,24.053,Low_Frequency_Lines,22.627
1265747622.969,10.476,Low_Frequency_Burst,5.657
1265747626.781,8.111,Low_Frequency_Burst,5.657
1265752841.197,21.792,Blip,5.657
1265753128.625,8.485,Low_Frequency_Lines,45.255
1265753681.71,131.51,Koi_Fish,5.657
1265753853.656,67.499,Low_Frequency_Burst,22.627
1265754456.775,32.242,Koi_Fish,5.657
1265755477.578,9.747,Fast_Scattering,11.314
1265755769.063,8.952,Low_Frequency_Burst,22.627
1265756104.516,19.097,Fast_Scattering,11.314
1265756148.43,9.107,Fast_Scattering,11.314
1265756344.813,140.642,Low_Frequency_Burst,11.314
1265756344.813,140.642,Low_Frequency_Burst,11.314
1265756344.813,140.642,Low_Frequency_Burst,11.314
1265853355.906,14.31,Low_Frequency_Burst,11.314
1265853389.031,9.299,Low_Frequency_Burst,11.314
1265853435.734,8.698,Low_Frequency_Burst,11.314
1265853528.906,9.043,Low_Frequency_Burst,5.657
1265855437.331,8.327,Blip,5.657
1265855922.094,10.025,Low_Frequency_Burst,11.314
1265856198.125,7.711,Low_Frequency_Lines,45.255
1265856341.531,12.782,Low_Frequency_Burst,11.314
1265858341.703,7.934,Low_Frequency_Burst,5.657
1265861266.641,8.193,Low_Frequency_Burst,22.627
1265861291.094,13.028,Low_Frequency_Burst,11.314
1265861396.688,7.651,Scattered_Light,45.255
1265861521.688,7.601,Low_Frequency_Burst,22.627
1265863647.813,19.47,Low_Frequency_Burst,22.627
1265868201.665,3109.458,Extremely_Loud,5.657
1265868271.344,12.969,Low_Frequency_Burst,5.657
1265868357.163,15.929,Blip_Low_Frequency,5.657
1265869957.585,9.594,Blip,5.657
1265872666.475,517.837,Extremely_Loud,5.657
1265873622.625,10.252,Scattered_Light,45.255
1265876371.473,10.489,Tomte,5.657
1265880012.684,161.609,Koi_Fish,5.657
1265881714.48,48.996,Tomte,5.657
1265884234.269,7.99,Blip,5.657
1265886150.668,10.487,Tomte,5.657
1265886502.988,3752.663,Koi_Fish,5.657
1265887474.141,8.271,Low_Frequency_Burst,22.627
1265889808.441,9.853,Tomte,5.657
1265892776.781,14.127,Low_Frequency_Burst,11.314
1265894290.288,294.731,Extremely_Loud,5.657
1265898730.762,23.954,Tomte,5.657
1265899501.078,20.972,Low_Frequency_Burst,11.314
1265900966.746,203.113,Koi_Fish,5.657
1265907508.293,483.565,Extremely_Loud,11.314
1265908690.531,24.64,Low_Frequency_Burst,22.627
1265909541.953,9.091,Low_Frequency_Burst,11.314
1265909591.906,7.538,Low_Frequency_Lines,22.627
1265909663.188,10.334,Low_Frequency_Burst,11.314
1265913134.859,9.131,Fast_Scattering,11.314
1265918636.742,1482.835,Extremely_Loud,11.314
1265922562.031,12.11,Low_Frequency_Burst,22.627
1265931146.465,7.706,Blip_Low_Frequency,5.657
1265932709.835,129.554,Koi_Fish,5.657
1265934126.129,8.871,Blip_Low_Frequency,5.657
1265943609.531,9.508,Low_Frequency_Burst,11.314
1265944460.139,8.937,Blip_Low_Frequency,5.657
1265945151.188,11.955,Scattered_Light,45.255
1265945638.079,18.443,Blip,5.657
1265947048.281,8.399,Low_Frequency_Burst,11.314
1265947724.579,226.188,Koi_Fish,5.657
1265951278.531,8.008,Scattered_Light,45.255
1265956228.382,129.483,Koi_Fish,5.657
1265959974.219,13.975,Low_Frequency_Burst,11.314
1265963280.281,12.349,Low_Frequency_Burst,22.627
1265971420.068,47.174,Blip,5.657
1265973680.98,10.253,Tomte,5.657
1265975544.938,7.601,Low_Frequency_Lines,45.255
1265986198.883,14.75,Fast_Scattering,11.314
1265986423.242,8.78,Fast_Scattering,11.314
1265986432.055,7.779,Fast_Scattering,11.314
1265988240.465,24.033,Blip,5.657
1265991336.805,13.334,Fast_Scattering,11.314
1265991390.273,9.495,Fast_Scattering,11.314
1265991757.445,29.845,Fast_Scattering,22.627
1265991889.078,10.058,Fast_Scattering,11.314
1265992205.141,35.368,Fast_Scattering,11.314
1265992244.586,16.033,Fast_Scattering,22.627
1265992370.359,15.26,Fast_Scattering,11.314
1265992406.719,22.321,Low_Frequency_Burst,11.314
1265993076.609,11.913,Fast_Scattering,22.627
1265993287.203,9.678,Fast_Scattering,11.314
1265993451.313,9.19,Low_Frequency_Lines,45.255
1265993602.57,8.136,Fast_Scattering,11.314
1265993714.969,7.63,Low_Frequency_Burst,11.314
1265995483.156,8.142,Low_Frequency_Lines,45.255
1266007409.563,10.589,Scattered_Light,45.255
1266008942.721,171.119,Extremely_Loud,5.657
1266010130.68,10.745,Fast_Scattering,11.314
1266011941.945,9.947,Fast_Scattering,11.314
1266012154.688,9.801,Scattered_Light,45.255
1266014544.125,8.188,Low_Frequency_Lines,45.255
1266015515.107,65.113,Koi_Fish,5.657
1266015875.875,8.368,Low_Frequency_Lines,45.255
1266017528.188,8.419,Low_Frequency_Lines,45.255
1266019357.051,94.002,Koi_Fish,5.657
1266021619.496,8.503,Blip_Low_Frequency,5.657
1266022543.432,78.77,Koi_Fish,5.657
1266024056.817,924.706,Extremely_Loud,5.657
1266024358.344,10.122,Low_Frequency_Burst,22.627
1266025740.008,729.247,Extremely_Loud,11.314
1266027528.079,2734.127,Extremely_Loud,5.657
1266033065.813,11.105,Scattered_Light,45.255
1266044216.979,6639.899,Extremely_Loud,5.657
1266046542.872,313.886,Koi_Fish,5.657
1266047862.997,605.302,Koi_Fish,5.657
1266054978.188,7.553,Low_Frequency_Lines,45.255
1266055070.962,13.101,Blip,5.657
1266060087.367,18.107,Fast_Scattering,11.314
1266061957.847,27.045,Blip,5.657
1266067747.594,7.551,Low_Frequency_Lines,45.255
1266067927.715,31.262,Tomte,5.657
1266068291.656,14.183,Fast_Scattering,11.314
1266068349.398,7.516,Fast_Scattering,11.314
1266068794.063,11.577,Low_Frequency_Burst,22.627
1266069224.137,28.926,Blip,5.657
1266069828.125,14.165,Scattered_Light,45.255
1266070536.719,14.158,Low_Frequency_Burst,11.314
1266072705.641,23.379,Fast_Scattering,11.314
1266072877.875,12.284,Fast_Scattering,11.314
1266098231.594,20.375,Low_Frequency_Burst,11.314
1266098582.039,11.852,Fast_Scattering,22.627
1266098584.227,9.0,Fast_Scattering,11.314
1266098586.922,10.804,Fast_Scattering,11.314
1266099020.406,8.423,Low_Frequency_Burst,5.657
1266099063.656,14.015,Low_Frequency_Burst,22.627
1266102785.379,8.404,Tomte,5.657
1266111016.255,1447.706,Extremely_Loud,5.657
1266111821.463,240.144,Extremely_Loud,5.657
1266124644.996,8.53,Blip_Low_Frequency,5.657
1266126772.729,9.331,Blip,5.657
1266128340.467,267.08,Koi_Fish,5.657
1266128700.806,153.626,Koi_Fish,5.657
1266129018.578,2923.569,Extremely_Loud,5.657
1266129781.66,37.808,Koi_Fish,5.657
1266131192.761,561.575,Extremely_Loud,11.314
1266133473.457,39.872,Tomte,5.657
1266136132.194,65.32,Koi_Fish,5.657
1266136493.465,312.951,Extremely_Loud,5.657
1266137237.426,9.362,Blip_Low_Frequency,5.657
1266138809.206,8.415,Blip,5.657
1266142760.626,34.433,Blip,5.657
1266145339.302,127.402,Koi_Fish,11.314
1266147106.228,9.887,Blip,5.657
1266152156.184,337.039,Extremely_Loud,22.627
1266152156.184,337.039,Extremely_Loud,22.627
1266153334.324,62.277,Koi_Fish,5.657
1266157260.512,27.464,Tomte,5.657
1266158223.211,8.458,Tomte,5.657
1266158277.844,8.771,Low_Frequency_Burst,22.627
1266159054.258,13.671,Fast_Scattering,11.314
1266159059.313,9.293,Fast_Scattering,11.314
1266159061.805,9.524,Fast_Scattering,11.314
1266160291.906,8.161,Low_Frequency_Burst,11.314
1266163828.359,7.623,Tomte,11.314
1266167006.047,9.49,Low_Frequency_Burst,5.657
1266167850.393,43.195,Koi_Fish,5.657
1266169971.128,72.365,Koi_Fish,5.657
1266170012.71,1547.537,Extremely_Loud,5.657
1266171294.924,143.215,Koi_Fish,5.657
1266171513.372,39.54,Koi_Fish,5.657
1266174131.27,73.694,Koi_Fish,5.657
1266176298.753,31.843,Blip,5.657
1266177978.488,23.469,Tomte,5.657
1266179090.211,7.771,Fast_Scattering,11.314
1266179313.039,15.559,Fast_Scattering,11.314
1266179659.621,116.568,Koi_Fish,5.657
1266181078.602,10.221,Fast_Scattering,11.314
1266197473.974,8.23,Blip,5.657
1266198964.277,21.559,Tomte,5.657
1266199254.354,16.461,Tomte,5.657
1266201640.074,8.207,Blip_Low_Frequency,5.657
1266207398.622,77.196,Koi_Fish,5.657
1266208577.164,9.072,Fast_Scattering,11.314
1266210183.308,810.187,Extremely_Loud,5.657
1266211296.093,23.229,Blip,5.657
1266212067.551,13.683,Blip,5.657
1266217172.19,12.163,Blip,5.657
1266221213.854,746.06,Extremely_Loud,5.657
1266223458.255,10.899,Blip,5.657
1266224108.137,13.579,Blip,5.657
1266224280.149,9.275,Blip,5.657
1266225245.52,307.278,Extremely_Loud,5.657
1266234200.214,1653.511,Extremely_Loud,5.657
1266235044.071,130.626,Koi_Fish,5.657
1266238368.824,57.056,Blip_Low_Frequency,5.657
1266239560.398,12.757,Fast_Scattering,11.314
1266240156.297,12.922,Fast_Scattering,11.314
1266240375.117,9.833,Fast_Scattering,11.314
1266246588.862,158.847,Koi_Fish,5.657
1266247173.924,239.838,Extremely_Loud,5.657
1266247417.926,46.038,Tomte,5.657
1266247558.309,20.553,Tomte,5.657
1266251546.498,18.831,Blip,5.657
1266253329.508,8.745,Fast_Scattering,11.314
1266255521.607,53.362,Koi_Fish,5.657
1266272077.117,9.053,Fast_Scattering,11.314
1266272992.117,7.824,Fast_Scattering,11.314
1266274190.055,9.866,Fast_Scattering,11.314
1266274278.172,19.08,Blip,5.657
1266274278.172,19.08,Blip,5.657
1266275319.663,8.826,Blip,5.657
1266275319.663,8.826,Blip,5.657
1266278906.289,13.288,Fast_Scattering,11.314
1266278910.914,7.605,Fast_Scattering,11.314
1266279012.055,13.395,Fast_Scattering,11.314
1266279823.042,219.749,Koi_Fish,5.657
1266280560.953,11.812,Fast_Scattering,11.314
1266281984.859,8.429,Fast_Scattering,11.314
1266282511.832,2140.933,Extremely_Loud,5.657
1266282976.234,8.327,Low_Frequency_Burst,5.657
1266282991.295,283.529,Extremely_Loud,11.314
1266283420.031,8.016,Low_Frequency_Lines,22.627
1266283420.031,8.016,Low_Frequency_Lines,22.627
1266283749.391,8.571,Fast_Scattering,11.314
1266286590.27,9.255,Blip_Low_Frequency,5.657
1266287492.793,12.401,Tomte,5.657
1266287860.782,226.521,Koi_Fish,5.657
1266287860.782,226.521,Koi_Fish,5.657
1266289095.969,14.781,Low_Frequency_Burst,11.314
1266290236.984,7.918,Fast_Scattering,11.314
1266290405.201,10.248,Blip,5.657
1266290469.477,10.285,Tomte,5.657
1266290733.688,18.215,Low_Frequency_Lines,45.255
1266290886.352,9.266,Fast_Scattering,11.314
1266291051.531,101.784,Low_Frequency_Burst,22.627
1266291336.828,10.856,Fast_Scattering,11.314
1266291459.703,13.007,Low_Frequency_Burst,11.314
1266291459.703,13.007,Low_Frequency_Burst,11.314
1266291497.875,43.97,Low_Frequency_Lines,45.255
1266291498.125,33.795,Low_Frequency_Lines,45.255
1266291498.125,33.795,Low_Frequency_Lines,45.255
1266291498.125,33.795,Low_Frequency_Lines,45.255
1266291585.875,7.556,Low_Frequency_Lines,45.255
1266291585.875,7.556,Low_Frequency_Lines,45.255
1266291585.875,7.556,Low_Frequency_Lines,45.255
1266292093.938,190.435,Extremely_Loud,45.255
1266292094.44,5214.308,Extremely_Loud,5.657
1266292215.219,8.187,Low_Frequency_Burst,22.627
1266292215.219,8.187,Low_Frequency_Burst,22.627
1266292215.219,8.187,Low_Frequency_Burst,22.627
1266292847.156,8.038,Low_Frequency_Burst,22.627
1266293005.182,301.139,Koi_Fish,5.657
1266293781.391,8.184,Fast_Scattering,11.314
1266294061.352,10.298,Fast_Scattering,11.314
1266294486.703,8.663,Fast_Scattering,11.314
1266294506.858,1535.871,Extremely_Loud,22.627
1266294599.063,13.715,Low_Frequency_Lines,22.627
1266295021.359,21.577,Fast_Scattering,22.627
1266295026.273,9.167,Fast_Scattering,11.314
1266295105.721,8.426,Blip,5.657
1266295316.508,9.047,Fast_Scattering,11.314
1266295358.961,9.046,Fast_Scattering,11.314
1266295691.516,14.018,Fast_Scattering,11.314
1266295949.438,209.512,Low_Frequency_Burst,22.627
1266295949.438,209.512,Low_Frequency_Burst,22.627
1266296771.48,875.003,Extremely_Loud,11.314
1266297113.607,11.011,Blip_Low_Frequency,5.657
1266297113.607,11.011,Blip_Low_Frequency,5.657
1266297143.182,9.661,Blip,5.657
1266297222.844,11.102,Low_Frequency_Burst,11.314
1266297222.844,11.102,Low_Frequency_Burst,11.314
1266297222.844,11.102,Low_Frequency_Burst,11.314
1266297240.18,12.354,Fast_Scattering,11.314
1266297289.766,7.929,Fast_Scattering,11.314
1266297501.0,1958.428,Extremely_Loud,5.657
1266297501.0,1958.428,Extremely_Loud,5.657
1266297520.953,8.353,Low_Frequency_Burst,5.657
1266297520.953,8.353,Low_Frequency_Burst,5.657
1266297687.797,19.344,Fast_Scattering,11.314
1266298337.533,8.478,Blip_Low_Frequency,5.657
1266299386.125,21.942,Low_Frequency_Lines,45.255
1266299491.188,132.253,Low_Frequency_Burst,22.627
1266299491.188,132.253,Low_Frequency_Burst,22.627
1266299502.813,151.561,Low_Frequency_Burst,22.627
1266299502.813,151.561,Low_Frequency_Burst,22.627
1266299502.813,151.561,Low_Frequency_Burst,22.627
1266299513.438,324.567,Low_Frequency_Burst,22.627
1266299793.336,11.947,Fast_Scattering,11.314
1266299816.328,14.866,Fast_Scattering,11.314
1266300966.313,203.29,Low_Frequency_Burst,22.627
1266302150.352,9.87,Fast_Scattering,11.314
1266302569.484,10.308,Fast_Scattering,11.314
1266302651.363,1110.676,Extremely_Loud,22.627
1266303109.188,7.511,Low_Frequency_Lines,45.255
1266303163.096,1984.654,Extremely_Loud,11.314
1266303246.531,9.08,Low_Frequency_Burst,11.314
1266303440.234,11.634,Fast_Scattering,11.314
1266303559.938,54.748,Low_Frequency_Lines,45.255
1266304137.469,10.153,Low_Frequency_Burst,22.627
1266304500.586,10.035,Fast_Scattering,11.314
1266306467.137,268.598,Extremely_Loud,5.657
1266306970.063,34.792,Low_Frequency_Lines,45.255
1266307676.965,792.467,Extremely_Loud,45.255
1266309250.813,9.523,Low_Frequency_Lines,45.255
1266309588.939,16.348,Tomte,5.657
1266311291.688,54.473,Low_Frequency_Lines,45.255
1266313928.359,10.45,Fast_Scattering,11.314
1266314072.914,9.091,Fast_Scattering,11.314
1266314076.766,7.907,Low_Frequency_Burst,5.657
1266314107.859,16.458,Fast_Scattering,11.314
1266314326.188,34.482,Low_Frequency_Lines,45.255
1266314549.938,7.94,Low_Frequency_Lines,45.255
1266315208.525,10.015,Blip,5.657
1266318046.313,165.052,Low_Frequency_Burst,22.627
1266321040.522,36.732,Blip,5.657
1266321399.703,8.052,Low_Frequency_Burst,11.314
1266321417.688,119.267,Low_Frequency_Burst,22.627
1266321632.528,28.367,Blip,5.657
1266322753.656,7.699,Low_Frequency_Burst,22.627
1266322807.656,14.578,Low_Frequency_Burst,11.314
1266323225.297,12.026,Fast_Scattering,11.314
1266323316.484,17.533,Fast_Scattering,11.314
1266325025.896,83.748,Koi_Fish,5.657
1266325167.692,10.61,Blip,5.657
1266325537.953,15.487,Fast_Scattering,11.314
1266326030.109,7.866,Fast_Scattering,11.314
1266326037.234,8.139,Low_Frequency_Burst,11.314
1266326260.688,7.715,Low_Frequency_Lines,45.255
1266326834.141,12.163,Fast_Scattering,11.314
1266327059.719,7.962,Low_Frequency_Burst,11.314
1266329135.333,1634.131,Extremely_Loud,5.657
1266329166.957,1291.004,Koi_Fish,5.657
1266329211.672,31.14,Fast_Scattering,22.627
1266329623.063,9.862,Low_Frequency_Burst,22.627
1266330905.461,14.943,Fast_Scattering,11.314
